0.54945,0.55056
-0.6149,0.9374
-0.1343,-0.0117
0.39106,0.7183
-0.79476,0.11877
-0.76875,-0.070936
-0.53487,0.53355
0.19375,-0.10879
0.22361,0.51682
-0.99915,-0.28883
0.12181,0.63042
-0.60279,0.43363
-0.79713,-0.30413
-0.32581,0.52618
-0.45615,-0.084238
-0.059862,0.575
-0.92457,-1.0006
0.67944,0.86792
-0.26616,-0.26216
-0.61212,-0.00087158
-1.1203,0.13372
-0.56354,-0.028625
0.13237,0.99453
-0.92555,0.032923
-0.55705,-0.4649
-0.70231,1.38
-0.40486,0.55332
-0.99478,0.30831
-0.10764,0.45014
-0.91914,-0.44081
0.10693,0.67646
-0.24139,0.97161
-0.52258,-0.55146
-0.90547,0.13979
-0.5019,1.1934
-0.044899,1.377
-0.14931,1.042
-0.67605,0.31422
-1.0221,0.32293
-0.63047,0.013851
-0.73794,0.53839
-0.5797,-0.23431
-0.11216,0.2984
-0.44067,0.10895
0.11565,0.1422
0.018068,1.0426
-0.52533,0.79559
-0.31264,0.02067
0.1679,0.71265
-0.58255,0.75056
-0.67541,0.4877
-0.37526,0.64088
0.99847,0.77582
-0.45179,-0.13217
0.25779,0.95149
-1.1072,-0.97258
-0.52177,-0.25985
-0.58373,0.11327
-0.67948,-0.042834
-0.98219,0.37701
-0.14194,0.29636
0.022263,0.001153
-0.89408,-0.045715
-0.88561,0.34652
-0.41334,-0.35664
-0.79403,-0.14212
-0.016406,1.1744
-0.58939,0.84797
0.36851,0.43987
-0.30826,0.047076
-0.92579,0.35878
-0.054595,1.0458
-0.30956,0.83755
-0.97292,-0.026221
-0.1517,1.1175
-0.059779,0.51501
-1.1155,0.01683
-0.72152,-0.31006
-0.43906,0.81024
-0.82687,0.15187
-0.49693,-0.30677
-0.18946,0.52575
-0.35458,-1.2714
-0.41388,-0.57026
0.15137,0.37383
-0.88593,-0.81706
-0.40943,0.23691
-1.1685,-0.62601
-0.53218,0.67596
-0.56923,-0.078033
-0.51972,0.40695
-0.86591,-0.38937
0.047765,-1.5019
-0.54915,-0.61277
-0.9977,-0.14128
-0.58398,-0.20861
-0.54167,0.26945
-0.46904,-0.96306
-0.10276,0.15315
-1.1327,-0.30866
-0.082693,0.7284
0.10967,0.46257
-0.31194,-0.13019
-0.6828,0.17918
0.085792,-0.14823
-1.2417,-0.1369
-0.58986,-0.14702
-1.0392,0.030909
-0.50453,0.095205
0.12816,0.47357
0.3257,0.73947
-0.80916,-0.4122
-0.87917,0.057163
-0.56081,0.18499
-1.1824,-0.20866
-0.86821,-0.48395
-0.93937,-0.27172
-0.54064,0.20365
-0.69098,0.16049
-0.93652,-1.0498
0.53915,0.51526
-1.0881,-0.46139
-0.13962,0.096773
-0.24629,0.69349
-0.54949,0.27947
-0.87012,-0.21361
-0.871,-0.47341
-0.073275,0.55811
-0.6087,0.67396
-0.95144,0.091688
0.44413,0.1465
-0.98591,0.21309
-0.60327,0.57885
-0.49237,0.49825
-0.82834,-0.11503
-0.5308,0.76609
-0.21124,0.11963
-0.83306,-0.14106
-0.59786,-0.12969
-0.58185,-0.21926
-0.86845,-0.0052675
-0.9613,-0.27324
0.28814,-0.15674
0.058878,-0.43535
0.19062,1.3437
-1.0678,-0.14329
-0.36179,0.9707
-0.84055,-0.067298
-0.69707,-0.15411
-0.4457,-0.74925
-1.0184,-0.15669
0.18825,0.4754
0.10897,0.61418
-0.14805,0.40037
-0.53539,0.63108
-0.49957,0.39292
-0.25127,0.12798
-0.52553,-0.3422
-0.17882,-0.026256
-0.06142,0.70321
0.10242,0.92157
0.34609,1.0579
-0.81075,-0.26865
-0.017071,-1.358
-0.62017,-0.15972
-0.74942,-0.27317
-0.043372,0.87327
0.41921,0.77365
-0.89226,-0.52573
0.28618,1.08
0.10597,0.82693
-0.30344,0.26369
0.58565,0.26897
-0.69843,-0.94181
-0.81692,-0.024065
-1.0792,-0.39009
-1.1602,-1.1967
0.48017,0.56727
-1.1717,0.02429
-1.0454,0.003412
-0.61,0.77479
-0.86468,0.28254
-0.70323,0.13309
-0.60708,-0.075703
-0.86383,-0.3402
-0.98536,0.081576
-1.1801,0.069278
-1.0095,-0.15046
-0.69523,0.067755
-0.78264,-0.16207
-0.2034,0.31049
-0.71387,-0.09015
-0.65098,0.51162
-0.48507,-0.0089912
-1.2174,0.23427
-0.44549,0.10774
-0.91582,0.52519
-0.80526,-0.16472
-1.1708,-0.34554
-1.1757,0.19096
0.054905,0.62997
-0.9666,0.016891
-0.93119,0.76363
-0.053289,-0.1426
0.45418,1.5295
0.19593,0.55372
-0.37981,1.6576
-1.0533,-0.4304
-0.55035,-0.35392
-0.50563,0.70484
0.31776,0.84274
-0.16986,0.60787
-0.65875,0.42889
-1.0728,-0.32842
-1.0043,0.24659
-0.45352,-0.070035
0.3431,0.79705
-0.62481,-0.30435
-0.1957,-0.039688
-0.23655,-0.042032
-0.39601,0.71689
-0.41791,0.27749
-0.035988,0.43969
-1.0532,0.083525
-0.95656,0.077401
-0.60088,0.26281
-0.87043,-0.6685
-0.87372,0.15963
-0.73595,-0.034052
-0.8082,0.35556
-0.27564,-0.27373
-0.79565,0.48201
-0.34022,-0.60602
-0.37447,0.034115
0.16861,0.07241
-0.55924,0.099369
-0.57883,-0.062734
-0.99644,0.045379
-0.72311,-0.6878
-1.0327,-0.37765
-0.7294,-0.094121
-0.63772,-0.31677
-0.22086,0.73648
-0.16477,0.57466
-0.48017,-0.37045
-0.98265,0.49661
-0.62657,-0.091808
-0.57075,-0.0042038
-0.59396,-0.30174
-0.47582,0.22826
-0.74225,-0.2085
-0.40615,-0.34173
-0.37491,-0.16972
-0.58093,0.35795
-0.89641,0.0088292
-0.71731,0.43423
-1.5506,-0.38043
-1.0096,-0.27626
0.33425,1.0755
-0.55261,-0.7431
0.53882,1.0189
0.06702,-1.5092
-1.5274,0.098802
-0.5684,0.15795
-0.32834,0.45911
-0.92222,-0.43016
-1.3379,-0.40464
-1.4446,-0.51918
-0.45444,0.00051581
-0.75606,0.37288
-0.8412,0.014441
-0.10755,0.73417
-1.36,-0.3406
-0.92184,-0.15563
-0.91207,0.43097
-0.94867,0.44657
-0.8954,0.13325
-0.84974,-0.058638
-0.69695,-0.50292
-0.28555,0.49703
-0.063387,0.42724
-0.18505,0.032257
0.42226,0.76745
-0.3275,-0.19919
-0.45516,-0.23681
-1.3203,-0.6262
-0.14981,0.41072
-0.070065,0.5727
0.49162,1.0551
-1.0257,-0.044849
0.32994,0.37802
-0.16764,0.28539
-0.42854,-0.22544
0.20977,1.153
-0.8536,0.89226
-0.49827,0.8205
-0.69074,0.87683
-0.3842,-0.20055
-1.3331,-0.12492
-1.3462,-0.11498
0.65028,1.0534
-0.39665,0.62625
-0.98447,-0.63818
-1.0151,-0.99747
-1.025,0.24545
-0.88338,0.12492
-0.8486,-0.36137
0.64689,1.5888
-0.39065,1.5727
-0.8898,0.2398
-0.48817,0.29917
-0.98415,-0.32591
0.057585,0.53074
-0.4467,-0.75548
-0.69011,0.45275
-0.88263,0.050437
-0.84222,0.56718
-0.25227,0.65235
-0.86248,-0.03791
-0.94288,0.1433
-1.152,-0.49503
-0.81438,0.217
0.30998,-1.3639
-0.79088,0.59466
-0.2477,0.92351
-0.7121,-0.053542
0.67752,1.0317
-1.453,-0.13243
-0.62029,0.26291
-0.91948,-0.19779
-1.1746,-1.3196
-0.17564,0.64775
-1.0238,-0.61038
-0.90368,-0.21551
-1.3778,0.2035
-0.9129,-0.29252
-0.022006,0.9242
-0.10232,0.67459
0.19515,0.095498
-0.46893,0.36921
-1.5688,-0.9312
-1.3972,-0.074309
-1.4998,-0.3587
-0.10016,0.10538
-1.2116,-1.074
-1.2535,-0.21353
-0.19594,-0.36804
-1.388,-0.60007
-0.44992,0.0020303
-0.09616,0.59086
-0.93861,-0.63641
-1.1125,-0.42647
0.209,0.77468
-1.4325,-0.64794
-1.0008,0.37983
0.20338,0.7115
-1.0843,-0.61836
-0.36447,0.15097
-1.4585,-0.53509
-0.50333,-0.20907
-0.91947,0.39456
-0.3455,0.4158
-0.66917,-0.54986
-1.08,-0.63149
-0.53693,0.12477
-1.0776,-0.29773
-0.83859,0.39592
-0.96175,0.75402
-1.0694,0.18596
-0.6237,0.4461
-0.98185,-0.44437
-0.64104,-0.45963
-0.90597,0.37131
-0.70215,-0.081876
-1.1317,-1.1105
-0.78938,0.046551
-0.94476,0.12919
-0.81061,-0.90735
-0.94508,0.073709
-0.10803,0.55094
-0.629,0.03044
-0.61106,0.3539
-0.85691,0.021127
-0.34591,1.0427
-0.49348,0.9859
-0.64541,0.25388
-0.58544,0.21301
-0.84185,0.091671
-1.0968,-0.37116
-0.50026,0.16686
-0.39915,0.091615
-0.5141,0.33474
-0.54368,-0.1369
-1.3901,-0.21014
-0.43138,-0.30228
-0.33248,-0.10149
-1.0014,-0.5765
-0.64256,-0.40355
-1.0535,0.26237
-0.72767,0.21782
-0.5701,-0.26544
0.015094,0.73444
-0.4379,-0.53454
-0.38589,0.30747
-0.23747,0.65349
-0.97457,0.052015
-0.79387,-0.4232
0.63038,0.88532
-0.18147,0.54322
-0.61338,0.081909
0.05189,0.43219
0.031162,0.93849
-0.61762,-0.52375
-0.8264,-0.66192
-0.80012,0.15887
-0.58904,-0.14982
0.33444,0.62975
-0.8111,0.23701
-0.34932,-0.11491
-0.80054,0.30849
-1.1818,0.32126
-0.92382,0.42056
-1.2005,-0.35145
-0.65978,-0.62752
-0.91798,-0.89361
-0.63297,0.44208
-0.63868,-0.36255
-0.38512,-0.35021
-0.42708,-0.50959
-0.62226,-0.0082119
-0.17472,0.42512
0.20994,0.33088
0.48953,-0.093508
-0.43516,-0.11995
-0.52671,0.080043
0.41952,1.0368
-0.50212,0.016376
-0.9308,-0.27496
-0.81864,-0.37658
-0.75982,-0.43393
-1.0734,-0.0032203
-0.74911,0.49278
-0.10425,0.47908
-0.093342,0.27659
0.0085279,0.75149
-0.74411,-0.29897
-0.72014,-0.16843
0.1786,0.66641
-0.67564,0.49064
-0.28676,0.051521
-0.67482,-0.4921
-0.95153,0.15517
-0.51341,-0.062408
-1.401,0.17553
0.26208,0.54049
-0.29342,0.43138
-0.31804,0.1647
-0.40244,0.34195
-0.18909,-1.035
0.099398,0.86834
-0.94839,-0.20977
0.50226,1.5347
0.12153,0.45902
-0.30951,0.61631
-0.76494,-0.88096
0.092711,0.86541
0.48462,1.3308
-0.95152,0.070757
-0.46494,0.57488
0.13278,0.0060072
-0.85411,0.036444
-0.21683,-1.8105
-0.065542,0.37031
-0.49172,0.38612
-0.82964,-0.70921
-0.56762,-0.21661
-0.49942,0.18428
0.23645,0.21679
-0.99532,0.6056
-1.0436,-0.52467
-1.4119,-0.59506
-1.0228,-0.303
-1.4625,-0.47965
-0.95238,-0.68259
-0.92985,-0.28528
-1.0248,-0.12047
-0.55078,0.37516
0.077161,-1.5782
0.094982,0.71011
-1.0357,-0.64605
-1.268,-0.81281
-1.1038,-0.62264
-1.6556,-0.90883
-0.35056,0.21161
-1.4809,-0.46292
-1.0608,-0.37462
-0.37989,0.57005
-0.36218,0.45717
-0.89287,-0.034037
-1.3386,-0.91287
-1.2995,-0.47195
-0.61045,0.15162
-0.72181,-0.023584
-0.59967,0.19291
-1.0731,-0.3227
-1.22,-0.52467
-0.48976,-0.91236
-0.70146,-0.27147
-1.2122,-0.29938
-0.2885,0.45751
-1.3038,-0.76254
-0.64977,-0.5748
-1.1247,-0.23273
-0.90926,-0.14126
-0.54774,0.14858
-1.0188,-0.20244
0.023115,0.97086
-1.3666,-0.43877
-0.92413,0.088229
-1.2696,-0.66585
-1.4046,-0.6516
-1.1228,-0.41957
-0.098895,-0.49625
-0.45904,-0.3604
-1.0955,-0.59721
-0.72297,-1.4896
-1.3272,-0.72519
-0.83472,-1.0772
-0.35361,0.30701
-1.2582,-0.66563
-0.90202,-0.15923
-0.96623,-0.29753
-0.99574,-0.99387
-0.95431,-0.09657
-1.4039,-0.71914
-0.85802,-0.13443
-1.2582,0.18423
-0.64321,0.33866
-0.63817,-0.8947
-0.93635,-0.40606
-0.36024,-0.67234
-0.76555,-0.78384
-0.43743,0.18514
-1.217,-0.28549
-1.1176,-0.27429
-1.3612,-0.66069
-0.74665,-0.76343
-0.94312,0.052804
-0.99745,-1.2545
-1.0905,-0.030573
-1.5235,-1.1789
-0.92176,-0.082839
-0.60794,-0.18594
-0.50048,0.20892
-0.01641,0.13924
-0.47019,0.33067
-0.165,0.84256
-1.0304,-0.32263
-0.3634,0.48925
-1.0869,-0.18283
0.13155,0.40691
-0.65192,0.37835
-1.1901,-0.081283
-1.2286,-0.41198
-0.97631,-0.55681
-0.3996,-0.50197
-0.37989,-0.513
-0.13102,-0.35895
-0.7737,-0.062448
-0.045639,0.71879
-0.93735,-0.013574
-0.64754,0.20771
-0.78957,1.0039
-0.013417,0.51949
-0.35239,0.77362
-0.55842,0.16263
-0.18886,0.56191
-0.70255,0.16046
-0.071921,0.56214
-0.36443,0.7124
0.4785,0.56485
-0.70982,0.08939
-0.35862,0.63135
-0.36668,0.18011
0.30506,1.2899
0.42754,1.842
-0.56314,-0.16914
-0.86497,-0.29377
-0.96452,0.74231
0.24697,1.0242
0.16718,0.62676
-0.72957,0.30764
-0.22015,0.22482
-0.70676,0.11818
-0.68029,1.065
-0.24482,0.35395
-0.8301,0.32549
-0.66766,-0.024617
-0.18318,0.14905
-0.98765,0.034789
-0.80081,-0.084895
0.00061205,0.96924
-0.18939,0.75425
-0.44264,0.10384
0.13112,0.72146
-0.022171,0.34375
-0.86537,-0.1132
-1.1138,-0.70178
0.084347,0.30567
0.92469,-0.15313
2.0854,0.63988
1.6837,-0.41832
1.2587,-0.83298
1.614,-0.46121
2.1785,0.99088
2.2102,0.92726
1.7794,-0.28838
1.2479,-0.74113
1.538,-0.54978
-0.17495,-0.68443
1.0668,1.7611
2.0591,-0.25506
1.3981,1.3259
-0.95205,0.07511
1.1555,1.476
0.91913,1.0756
1.6317,1.1012
1.5386,1.7501
-0.48587,-0.20863
0.01593,1.8762
0.58064,1.479
1.4302,0.92569
1.7308,0.86622
-0.05526,-0.014988
-0.15535,0.0083435
1.3971,-0.43641
1.7815,-0.41677
1.2421,0.8182
1.4716,2.0098
0.95279,1.71
1.8457,0.27172
1.4528,1.1078
-0.96313,-0.03563
1.0066,1.0767
1.6346,-0.48006
1.0996,1.0708
1.8691,0.014405
-0.7972,-1.9699
1.4672,-0.56193
0.9408,1.8593
0.71096,-0.88695
1.2755,0.021694
1.5491,-0.21452
1.1725,1.8818
1.0349,-0.77021
1.0142,1.2908
1.5878,1.1352
1.6386,1.0503
0.17887,-1.2115
0.098932,-0.30278
1.5071,-0.42604
1.6637,-0.42627
-0.35622,-0.32228
1.2887,0.80008
1.1166,1.5877
1.5592,2.2165
1.3413,1.5582
1.5192,-0.69398
-0.64208,-0.79483
1.1466,1.9384
1.7991,1.5483
0.24026,1.7954
1.4578,1.0305
1.3303,1.341
1.3717,1.5742
1.5854,0.21883
1.4093,-0.64008
1.7718,-0.053792
1.7658,-0.54719
0.48501,-1.5113
1.942,-0.099147
0.75248,-1.3165
0.8179,-1.0414
1.6973,0.81002
1.0714,-1.0435
0.67338,-0.75056
1.864,-0.51949
1.6266,-0.67789
0.65852,-1.3742
0.19406,-1.2524
1.2784,-0.13228
1.0598,-0.31419
0.99231,-1.0275
0.7914,-1.2059
1.7676,-0.39811
1.8853,-0.59924
1.2029,-0.99478
0.80083,0.26419
0.49875,-0.85813
1.5179,-0.56703
0.66989,-0.69035
1.181,-0.17022
1.3498,-0.059109
1.7203,-0.033456
0.88984,-1.0187
0.62586,-1.4319
1.5601,-0.59691
0.7649,-1.1839
1.8786,-0.10063
2.0372,-0.26546
1.1587,-0.93345
0.59466,-1.4103
1.3538,-0.53534
1.5285,-0.81213
1.7975,-0.32123
0.85346,-0.42038
1.3555,-0.82729
0.60541,-1.1474
1.9091,-0.5228
1.277,-0.38545
2.58,0.12091
1.0856,-0.94197
1.0031,-0.98121
2.0067,0.34986
2.0657,-0.18122
1.7391,-0.45217
2.0703,-0.4084
1.7542,-0.57829
1.2736,-0.98785
1.6792,-0.57649
1.1768,-0.81614
0.87088,-1.4084
0.79862,-1.3619
0.37066,-0.93666
1.2278,-0.87564
1.6001,-0.44244
0.90559,-1.2812
1.7144,-0.55789
1.7531,-0.48234
1.7418,-0.34304
1.9422,0.37276
1.5462,-0.82506
1.5053,-0.63028
1.7874,-0.37662
0.62065,-1.3315
1.6545,-0.66142
1.0284,-0.64515
1.753,-0.63093
0.8711,-1.3936
1.8448,-0.30411
1.391,-0.91309
1.4635,-0.73729
1.8257,-0.55884
0.50099,-1.346
1.0755,-0.93574
0.41862,-0.99868
0.6944,-1.4393
0.021555,-1.1516
0.65927,-1.5156
1.7001,-0.64144
1.7739,-0.47342
2.0905,0.17718
0.4715,-1.5526
1.4737,-0.71485
2.0277,-0.062316
1.483,-0.58689
1.3315,-0.80444
2.1239,-0.24217
1.2822,-0.70568
1.2244,-0.8011
1.6694,-0.43708
1.6029,-0.52333
1.4245,-0.82029
0.45929,-1.6966
1.0361,-1.1165
2.252,0.010216
1.5341,-0.48746
1.8047,-0.53016
1.9429,1.3282
0.91345,1.7121
1.4202,-0.80073
2.4855,0.30397
1.9251,-0.087148
0.98348,1.3895
1.9474,0.11817
0.61406,2.0227
1.3826,0.97732
2.4417,0.0058055
2.0383,-0.063034
1.6475,-0.40527
1.668,-0.51267
2.0611,0.33357
1.0508,1.6358
1.1116,1.4864
2.497,0.95902
0.30531,-0.61726
0.49328,-0.91586
0.69251,1.6196
0.7867,1.7532
1.8044,-0.5137
1.2776,-0.4081
2.428,0.095715
-0.09628,0.55076
1.549,-0.46701
-0.33162,0.21709
0.69808,-1.2839
0.97048,-1.0647
1.0396,1.7636
1.5674,1.4564
-0.11747,-0.21008
0.64743,0.25115
1.5312,-0.61453
1.4297,-0.77135
0.79946,-1.617
1.6393,-0.466
0.63702,-1.2482
1.6556,-0.55266
1.216,-1.0829
1.8389,-0.28199
1.3314,-0.70411
1.1705,-1.1773
1.1192,-0.96281
0.63837,-1.416
0.80968,-1.0542
1.2149,-1.0544
0.42742,-1.6432
0.74534,-1.125
1.5306,-0.45287
0.64532,0.13065
1.6954,-0.26714
1.1981,-0.88374
2.3208,-0.063701
0.52801,-1.3518
0.33952,-1.5746
0.98795,-1.1974
1.4723,-0.52918
1.874,-0.65044
0.61056,-0.57952
0.8366,-1.2636
0.74159,0.54252
1.2275,-0.88947
1.919,-0.22262
1.4921,-0.61767
1.164,1.1794
2.0005,-0.053534
1.6706,-0.42482
2.2671,-0.070251
2.0005,0.49433
1.9036,0.015186
-0.1178,0.40275
0.79759,-1.1364
2.1477,0.15944
1.9871,0.095832
1.2122,-0.72635
1.4307,0.51621
1.8904,-0.24851
1.3247,-0.68458
1.4913,-0.54292
1.0764,-0.93132
1.7933,0.14604
1.8288,-0.43841
0.87541,-1.3395
1.3178,-0.53126
0.6007,-1.3986
1.3841,-0.63223
1.2513,-0.63506
0.746,-1.3308
1.3903,-0.56568
2.0825,1.4656
1.1802,-0.7834
1.8312,-0.035265
1.8897,-0.13191
1.9496,-0.15699
1.6472,0.35037
1.5479,-0.48101
0.55403,-1.4997
1.8765,-0.16304
1.7806,-0.31524
1.4712,-0.6678
1.7154,-0.19092
1.1864,-0.91031
1.3106,-0.84156
0.56099,-1.5785
2.0772,-0.19931
2.0047,0.48053
1.0713,-0.59193
1.7056,-0.53705
2.2526,0.17889
0.60677,-0.55126
1.8689,-0.27599
0.8645,-1.4868
0.85958,-1.5744
2.0685,-0.3762
1.0342,-1.0204
2.0424,-0.064093
1.3605,-0.69957
1.7655,-0.27061
1.7805,-0.41001
1.3819,-0.64612
1.0303,-1.4114
1.9743,0.037033
1.0042,-0.26697
2.5427,0.13125
1.3643,-0.43148
1.9007,-0.31941
0.94673,-0.78265
1.3269,-0.72293
0.77521,-1.0248
0.76919,-1.1797
0.92913,0.011673
2.1689,-0.04109
0.82482,1.3997
0.35064,1.2052
0.96252,1.6015
1.5456,0.53362
1.5125,-0.4429
1.8744,0.73995
2.6239,0.38277
1.9844,-0.34385
1.871,-0.14897
1.8058,-0.15872
0.56491,1.5033
1.2845,1.2849
0.15833,-1.3342
1.5423,-0.45742
-0.068075,0.24245
1.4748,-0.74772
0.0018638,-1.0976
-0.6338,-1.5518
-0.38444,-0.35022
1.8693,-0.088965
