0.158069884,0.46875,0.533333333,0.926825277,0.907825524,0.967886742,0.968305851,0.548093257,0.454174782,0.069102462,0.622881021,0.453693247,0.901739341,0.905793003,0.108770786,0.108933458,0.899410066,0.899433093,0.117384043,0.118571981,0.812795378,0.769997602,0.072715885,0.058013033,0.426760563,,0.423387097,1,0.971102581,1,0,1,0.408333333,0.408333333,1,0.034463109,,0.382113821,0.004928442,0.987476859,0.083214286,0.901667884,0.050160514,0.358744395,0.373443983,1,0.540079401,0.538624992,0.556688796,0.554354073,0.12582,0.49404924,0.141071429,0.138995215,0.145901639,0.145454545,0.105710306,0.081212121,0,1,1,0.007843137,0,0.002066765,0,0,0,0,0.411034483,0.413458428,0,0.4,0,0.044222298,0,0.365669701,1,0,0,0,0,0,0,0,0,1,0,1
0.103161398,0.5873,0.406346667,0.91003698,0.881605568,0.96737293,0.967798744,0.585278421,0.504818231,0.046862589,0.774168886,0.269838379,0.85997705,0.863698796,0.206530043,0.193688566,0.860470884,0.860487776,0.227443894,0.22847545,0.710888568,0.618008618,0.218381357,0.214481386,0.289483568,,0.262096774,1,0.991576029,1,0,1,0.266666667,0.266666667,1,0.034892386,,0.243902439,0.018481395,0.991614941,0.129285714,0.924513348,0.079454254,0.224215247,0.257261411,1,0.53423672,0.536843861,0.550453284,0.553222046,0.0633,0.477621792,0.263392857,0.246411483,0.281420765,0.280909091,0.314763231,0.300606061,0,0.721568627,0.730216951,0.447058824,0,0.002066765,0,0,0,0,0.270344828,0.267335274,0,0.2,0,0.0447306,0,0.24083225,1,0,0,0,0,0,0,1,0,0,0,1
0.109816972,0.35821,0.445770667,0.597408123,0.544355426,0.769932057,0.772929027,0.459644735,0.389748939,0.048451152,0.425878569,0.373623305,0.597445344,0.552015836,0.260519624,0.251752127,0.670469644,0.670485414,0.275855087,0.276834709,0.649664971,0.603653995,0.231365258,0.216040574,0.240952381,,0.294354839,1,0.942631691,1,0,1,0.216666667,0.216666667,1,0.05707121,,0.276422764,0.073808461,0.948056191,0.187857143,0.901828171,0.111155698,0.215246637,0.232365145,1,0.467525142,0.434434194,0.49748109,0.47043069,0.15888,0.494332111,0.330357143,0.318181818,0.340983607,0.34,0.332869081,0.302424242,0,0.615686275,0.623081455,0.760784314,0,0.002066765,0,0,0,0,0.219310345,0.202415615,0,0.4,0,0.069637411,0,0.18153446,1,0,0,0,0,0,0,0,0,1,0,1
0.198003328,0.33333,0.702218667,0.964852571,0.946427126,0.977734808,0.975320822,0.638481294,0.546614029,0.084988086,0.40377264,0.536033903,0.774338688,0.763698796,0.246323879,0.232506388,0.794816376,0.79482107,0.269205308,0.270180561,0.692866037,0.650098831,0.243820008,0.238005626,0.446988598,,0.5,1,0.968650032,1,0,1,0.429166667,0.429166667,1,0.09069088,,0.451219512,0.038145007,0.981378634,0.186071429,0.838363105,0.107142857,0.390134529,0.443983402,1,0.531213469,0.530624693,0.54956402,0.55626247,0.17336,0.542378208,0.3125,0.294258373,0.332786885,0.331818182,0.35097493,0.333333333,0,1,1,0.733333333,0,0.002066765,0,0,0,0,0.431724138,0.441388979,0,0.2,0,0.107251779,0,0.38426528,0,0,1,0,0,0,0,1,0,0,0,1
0.119800333,0.57534,0.438357333,0.931079622,0.903212754,0.985921548,0.986110919,0.581633472,0.494736895,0.230341541,0.524584113,0.413026848,0.769265612,0.76380383,0.26936055,0.26747678,0.784558967,0.784545884,0.273832112,0.273881014,0.686151761,0.627823084,0.235633459,0.218593743,0.31370892,,0.294354839,1,0.98240563,1,0,1,0.291666667,0.291666667,1,0.230444831,,0.995934959,0.021420656,0.985298922,0.217857143,0.678280112,0.122391653,0.834080717,0.991701245,1,0.541990985,0.544777052,0.532028079,0.534941013,0.03344,0.518208486,0.341071429,0.337320574,0.338251366,0.336363636,0.339832869,0.306060606,0,0.850980392,0.861160334,0.607843137,0,0.002066765,0,0,0,0,0.295172414,0.295050146,0,0.6,0,0.263978312,0,0.845383615,0,0,0,0,0,0,0,0,0,1,0,1
0.153078203,0.56989,0.424373333,0.911018752,0.882495751,0.966859118,0.967291638,0.601597089,0.516893403,0.062748213,0.50821228,0.351122606,0.693501631,0.685295306,0.290457631,0.275747037,0.717168317,0.717166647,0.317075705,0.317989753,0.668747651,0.625833143,0.268091027,0.253909338,0.394433266,,0.387096774,1,0.96939646,1,0,1,0.375,0.375,1,0.088255789,,0.337398374,0.016017174,0.978438419,0.24,0.824564997,0.139044944,0.264573991,0.323651452,1,0.547874226,0.552035685,0.543769217,0.543703266,0.04212,0.528863279,0.367857143,0.349282297,0.391256831,0.390909091,0.385793872,0.355757576,0,1,1,0.898039216,0,0.002066765,0,0,0,0,0.377931034,0.377224199,0,0.2,0,0.104540834,0,0.262028609,0,1,0,0,0,0,0,1,0,0,0,1
0.114808652,0.5,0.518090667,0.943449946,0.920692725,0.970644201,0.971010418,0.540134562,0.442012379,0.05401112,0.38447444,0.522822484,0.748973306,0.743322291,0.288034753,0.282291103,0.767675873,0.767686312,0.298969078,0.299914204,0.778428886,0.759275105,0.239551807,0.210992705,0.305647217,,0.278225806,1,0.985071444,1,0,1,0.283333333,0.283333333,1,0.079499438,,0.304878049,0.004928442,0.978656213,0.238214286,0.902919019,0.138844302,0.255605381,0.298755187,1,0.422382671,0.428454738,0.562084127,0.552277607,0.18048,0.495715034,0.364285714,0.35645933,0.369398907,0.368181818,0.3454039,0.295757576,0,0.815686275,0.825448502,0.796078431,0,0.002066765,0,0,0.004310345,0,0.286896552,0.287393508,0,0.4,0.004347826,0.094713656,0,0.244083225,0,1,0,0,0,0,0,0,1,0,0,1
0.114808652,0.35714,0.579050667,0.84150931,0.824148256,0.897237575,0.898578722,0.6108265,0.528195964,0.044479746,0.263636603,0.70832878,0.788138664,0.762082896,0.196658104,0.198540793,0.832639467,0.832644384,0.198821803,0.199901948,0.731296434,0.665071687,0.204081135,0.204853404,0.281448692,,0.286290323,1,0.974514822,1,0,1,0.258333333,0.258333333,1,0.029916397,,0.231707317,0.01107744,0.994010672,0.116428571,0.937558995,0.072833066,0.219730942,0.232365145,1,0.543767191,0.540017511,0.539576645,0.543428554,0.09316,0.439465689,0.250892857,0.251196172,0.245901639,0.245454545,0.293871866,0.286666667,0,0.745098039,0.754024839,0.411764706,0,0.002066765,0,0,0,0,0.262068966,0.262158956,0,0.2,0,0.039139275,0,0.213654096,1,0,0,0,0,0,0,1,0,0,0,1
0.199667221,0.34711,0.555370667,0.784141113,0.760864287,0.857314373,0.855192953,0.464226,0.390259859,0.088959492,0.39772218,0.680412371,0.885433023,0.863214026,0.121925853,0.117804876,0.916328591,0.916322192,0.133207312,0.134377251,0.835102678,0.746697906,0.11514425,0.106343944,0.454996647,,0.540322581,1,0.920558755,1,0,1,0.4375,0.4375,1,0.021492585,,0.487804878,0.125332843,0.96341065,0.040714286,0.930069992,0.025080257,0.479820628,0.473029046,1,0.480375408,0.456446067,0.525495456,0.510818225,0.10264,0.538920901,0.157142857,0.15,0.16557377,0.165454545,0.167130919,0.149090909,0,1,1,0.047058824,0,0.002066765,0,0,0.025862069,0,0.44,0.43858514,0,0.6,0.017391304,0.029650966,0,0.46710013,0,0,1,0,0,0,0,1,0,0,0,1
0.183028286,0.53153,0.365162667,0.772228949,0.736262847,0.870382328,0.872068326,0.516392237,0.453464478,0.082605242,0.720123382,0.326059767,0.80698152,0.769249414,0.120227905,0.115632109,0.866104487,0.866097791,0.132057621,0.13322711,0.768048262,0.716153278,0.1183454,0.11552366,0.414607646,,0.455645161,1,0.971955641,1,0,1,0.395833333,0.395833333,1,0.018610079,,0.430894309,0.046506132,0.977893934,0.04,0.920185578,0.025280899,0.421524664,0.410788382,1,0.476996304,0.461939693,0.516868368,0.513819071,0.06998,0.537139864,0.155357143,0.147368421,0.163934426,0.163636364,0.171309192,0.161818182,0,1,1,0.094117647,0,0.002066765,0,0,0,0,0.39862069,0.391351235,0,0.4,0,0.026431718,0,0.399089727,1,0,0,0,0,0,0,0,0,1,0,1
0.179700499,0.33945,0.685013333,0.960958209,0.952739338,0.979892819,0.979067775,0.613468252,0.521192613,0.070691025,0.41104901,0.678955229,0.92674236,0.931243435,0.123662463,0.124194358,0.925788793,0.925800165,0.127749286,0.128926583,0.815931652,0.751527859,0.098718674,0.09297781,0.463071764,,0.439516129,1,0.98869695,1,0,1,0.445833333,0.445833333,1,0.013883494,,0.361788618,0.002275938,1,0.035357143,0.959144419,0.023675762,0.358744395,0.373443983,1,0.530577402,0.529053911,0.52303586,0.523216299,0.10426,0.434845469,0.159821429,0.158133971,0.159016393,0.158181818,0.143454039,0.13030303,0,1,1,0.031372549,0,0.002066765,0,0,0,0,0.448275862,0.457025774,0,0.2,0,0.021179261,0,0.385045514,0,1,0,0,0,0,0,0,1,0,0,1
0.03327787,0.66667,0.253973333,0.748470072,0.684551266,0.902135917,0.903396232,0.473455411,0.453128018,0.010325655,0.542775039,0.285709082,0.557404276,0.483849075,0.312331192,0.297122603,0.687795631,0.687787882,0.351987045,0.352854026,0.542545762,0.477379684,0.328300646,0.347869869,0.099758551,,0.076612903,1,0.992962252,1,0,1,0.070833333,0.070833333,0.546704408,0.017328293,,0.052845528,0,0.99128825,0.246071429,0.929691535,0.171147673,0.049327354,0.058091286,1,0.616178872,0.629033464,0.589341024,0.615967644,0.14286,0.558407543,0.394642857,0.375598086,0.43442623,0.433636364,0.472144847,0.487272727,0,0.223529412,0.226283324,0.4,0,0.002066765,0,0,0,0,0.074482759,0.068586218,0,0.2,0,0.025076245,0,0.041482445,0,0,0,0,0,0,0,0,1,0,0,1
0.053244592,0.18182,0.872725333,0.963838073,0.94019584,1,1,0.573072859,0.516245406,0.022239873,0.041193219,0.607142423,0.53110279,0.523034661,0.340184622,0.299321135,0.564689,0.564692335,0.411634762,0.412427993,0.652668726,0.674866833,0.306972762,0.273067853,0.160335345,,0.129032258,1,0.982725528,1,0,1,0.133333333,0.133333333,1,0.038193589,,0.12601626,0.013871222,0.972884678,0.26,0.894726531,0.160513644,0.089686099,0.12033195,1,0.477135981,0.473935977,0.51790499,0.52695177,0.52906,0.683708748,0.429464286,0.377990431,0.507650273,0.506363636,0.441504178,0.382424242,0,0.388235294,0.392938539,0.71372549,0,0.002066765,0,0,0,0,0.136551724,0.135662677,0,0.2,0,0.04845815,0,0.084915475,1,0,0,0,0,0,0,0,0,1,0,1
0.163061564,0.68687,0.312458667,0.943319043,0.921097354,0.97924199,0.979518536,0.52488597,0.439569929,0.050833995,0.659091508,0.285709082,0.755465636,0.743912095,0.27537586,0.274948352,0.781582724,0.781593244,0.281303099,0.282265375,0.662961005,0.633329231,0.263131868,0.258138634,0.422763246,,0.407258065,1,0.984858179,1,0,1,0.408333333,0.408333333,1,0.068430432,,0.264227642,0.006146635,0.997277578,0.235,0.860839018,0.138041734,0.224215247,0.278008299,1,0.512116426,0.509082901,0.529728465,0.53000141,0.2405,0.564798324,0.349107143,0.346889952,0.347540984,0.346363636,0.378830084,0.361818182,0,1,1,0.792156863,0,0.002066765,0,0,0,0,0.406896552,0.412487868,0,0.2,0,0.082344968,0,0.229778934,0,0,0,0,0,0,0,0,0,0,1,1
0.229617304,0.41007,0.621578667,0.978891907,0.970057457,0.992601105,0.992703302,0.635304504,0.540981441,0.127084988,0.417956289,0.444246111,0.719319966,0.725983679,0.319209974,0.321461034,0.725919889,0.72590646,0.320961419,0.321866895,0.687786157,0.64385853,0.272083719,0.24749718,0.596351442,,0.576612903,1,0.983685221,1,0,1,0.583333333,0.583333333,1,0.193926028,,0.68699187,0.011027284,0.982358706,0.264285714,0.669508807,0.149478331,0.533632287,0.676348548,1,0.524798006,0.5149417,0.545279099,0.537441013,0.06838,0.528129911,0.403571429,0.406698565,0.396174863,0.395454545,0.391364903,0.346666667,0,1,1,1,0,0.002066765,0,0,0,0,0.584827586,0.599158848,0,0.2,0,0.222975263,0,0.546293888,1,0,0,0,0,0,0,0,0,0,1,1
0.143094842,0.17241,0.796938667,0.786202834,0.718944728,0.860619897,0.860573915,0.563375289,0.481228652,0.02700556,0.27751707,0.575182446,0.689123082,0.668691929,0.308690431,0.282042051,0.699310858,0.699303177,0.346398827,0.347286677,0.66088488,0.601664054,0.224591239,0.19670665,0.321743796,,0.358870968,1,0.87342717,1,0,1,0.3,0.3,1,0.036512757,,0.146341463,0.010873139,0.913971469,0.217142857,0.901013375,0.134430177,0.121076233,0.145228216,1,0.566483475,0.579895146,0.532151603,0.534549575,0.25258,0.601990571,0.390178571,0.35645933,0.427322404,0.426363636,0.323119777,0.275757576,0,0.945098039,0.955717329,0.662745098,0,0.002066765,0,0,0.030172414,0,0.303448276,0.289765987,0,0.6,0.008695652,0.046594375,0,0.115604681,0,0,1,0,0,0,0,1,0,0,0,1
0.244592346,0.54054,0.446848,0.924796282,0.910657927,0.954870168,0.953740628,0.591197282,0.5271492,0.08101668,0.708839735,0.389481865,0.906601039,0.902561202,0.086710354,0.088828918,0.91002179,0.907936695,0.089226635,0.090455202,0.895001089,0.844166372,0.076039484,0.067422729,0.608450704,,0.612903226,1,0.960332694,1,0,1,0.595833333,0.595833333,1,0.000619731,,0.426829268,0.262598146,0.975389306,0.891785714,0.508557588,1,0.439461883,0.406639004,0.00020202,0.50959902,0.503685908,0.553676879,0.547867692,0.03052,0.515180723,0.113392857,0.113636364,0.11147541,0.110909091,0.110445682,0.094545455,0,1,1,0,0.176470588,0.183136059,0,0,0.004310345,0,0.597241379,0.608433085,0,0,0.004347826,0.004066418,0,0.432769831,1,0,0,0,0,0,0,0,0,0,1,1
0.038269551,0.375,0.577781333,0.823870144,0.777130371,0.914364646,0.915482268,0.622898303,0.520719077,0.022239873,0.411932193,0.303571212,0.564107984,0.554116506,0.192163537,0.171394082,0.597906,0.597909531,0.223858622,0.224905012,0.494353161,0.451549092,0.157555122,0.123473567,0.1159222,,0.092741935,1,0.964171465,1,0,1,0.0875,0.0875,0.668520016,0.016992731,,0.113821138,0.012343163,0.985734509,0.127857143,0.922848136,0.088081862,0.089686099,0.095435685,1,0.415828606,0.361148483,0.535645644,0.507128838,0.02564,0.52446307,0.244642857,0.21722488,0.27704918,0.276363636,0.227019499,0.172727273,0,0.258823529,0.261995156,0.4,0,0.002066765,0,0,0,0,0.091034483,0.086703332,0,0.2,0,0.024567943,0,0.082314694,0,0,1,0,0,0,0,0,0,1,0,1
0.198003328,0.69167,0.311114667,0.934875806,0.903050902,0.982872929,0.983096454,0.635872982,0.552670308,0.057982526,0.513577285,0.551953177,0.881114869,0.869354448,0.147717259,0.145818977,0.897284178,0.897307193,0.154600773,0.155739869,0.837267148,0.786380806,0.143665977,0.138022734,0.475868545,,0.5,1,0.985178076,1,0,1,0.5,0.5,1,0.026388463,,0.321138211,0.014385914,0.968746597,0.075357143,0.914691268,0.046950241,0.30941704,0.32780083,1,0.514187403,0.504860444,0.536076073,0.533412669,0.17558,0.536196962,1.98049E-16,7.82598E-18,8.27574E-17,1.39268E-18,2.56953E-14,1.5085E-15,0,1,0.984207434,0.258823529,0,0.002066765,0,0,0,0,0.462068966,0.498436321,0,0.2,0,0.035242291,0,0.314824447,0,1,0,0,1,0,0,0,1,0,0,1
