0.251101796,0.226911865,0.365793979,0.878898947,0.999814683,0.6973606,0.687800981,0.124635475,-0.121587602,0.196824016,0.90115913,0.200876461,-0.251608895,-0.656541238,1.23242658,1.439397466,-0.525727476,-0.453541367,0.970636357,0.964077233,-0.583303438,-0.580680132,0.8497535,0.901837748,-0.764617272,-0.804234434,0.543455854,0.030372837,0.418677902,0.186846921,0.232215343,0.185779787,-0.187109301,0.187476415,0.542065529,0.540266506,0.449200387,-0.15648682,,0.361132221,-0.700050353,0.339684111,-0.759745984,0.528494614,-0.682449762,0.48035283,0.486618814,0.519477763,-0.07270994,-0.077279788,-0.107296459,-0.130252398,-0.229977122,0.408711451,-0.109576407,-0.54662456,-0.315923513,-0.254184556,-0.367888617,-0.366932323,-0.561598501,-0.620962731,-0.173273272,0.950890918,0.943786259,-1.053219327,-0.453653303,-0.453685138,-0.048904912,-0.166510782,-0.185858255,-0.077694191,0.388387683,0.589136252,-0.065334044,0.870757065,-0.174833181,-0.083251117,-0.386239027,0.643996156,1.582964585,-0.501497634,-0.616879521,-0.179864062,-0.235478789,-0.179864062,-0.226625194,-0.541558194,-0.622580315,1.84482019,-0.602649699,1
-0.359572855,0.947029394,-0.346095774,0.790526341,0.860911731,0.69440678,0.684982451,0.427218827,0.350587903,-0.241024308,1.691864065,-0.814373288,0.642723042,-0.492448794,1.013996149,1.22088578,0.130131892,0.149406991,0.770109667,0.76819467,0.111564287,0.115390514,0.275752843,0.018577903,0.270578101,0.321590656,-0.160259159,0.030372837,-0.343449462,0.186846921,0.413124163,0.185779787,-0.187109301,0.187476415,-0.163933734,-0.167064045,0.449200387,-0.149456062,,-0.301545854,-0.576131721,0.376323636,-0.622971519,0.655478819,-0.607774196,-0.222128352,-0.101563825,0.519477763,-0.163947097,-0.101960045,-0.182837431,-0.14254888,-0.613131439,0.309418635,0.878524152,-0.370072836,0.37178403,0.388782604,0.348404616,0.350842169,0.532208281,0.580596255,-0.173273272,0.132969144,0.149752005,0.344457414,-0.453653303,-0.453685138,-0.048904912,-0.166510782,-0.185858255,-0.077694191,-0.105587624,-0.134195763,-0.065334044,-0.186242553,-0.174833181,-0.075742238,-0.386239027,-0.046806272,1.582964585,-0.501497634,-0.616879521,-0.179864062,-0.235478789,-0.179864062,-0.226625194,1.84482019,-0.622580315,-0.541558194,-0.602649699,1
-0.285551685,-0.444549896,-0.125084054,-0.855133509,-0.925706057,-0.440647924,-0.3981162,-0.595088416,-0.722263627,-0.209749428,-0.128472764,-0.241271141,0.77049139,-0.164263905,-0.359130507,-0.397065337,0.492343857,0.562471521,-0.208347454,-0.187456803,0.417210485,0.421672578,-0.069095406,-0.064841706,0.362850312,0.332809361,-0.409041738,0.030372837,-0.19102399,0.186846921,-0.019360985,0.185779787,-0.187109301,0.187476415,-0.413109944,-0.416710122,0.449200387,0.213791506,,-0.145621601,-0.070260093,-0.009355567,-0.449087702,0.529385558,-0.526960912,-0.26896043,-0.227602962,0.519477763,-1.205690573,-1.521000819,-0.824576411,-1.041858682,-0.02736865,0.410421212,1.02131325,-0.016969388,0.748266261,0.818382043,0.663227045,0.66396527,0.626941713,0.590553926,-0.173273272,-0.17807153,-0.165572673,1.342797944,-0.453653303,-0.453685138,-0.048904912,-0.166510782,-0.185858255,-0.077694191,-0.284774745,-0.455558031,-0.065334044,0.870757065,-0.174833181,0.292192833,-0.386239027,-0.374937426,1.582964585,-0.501497634,-0.616879521,-0.179864062,-0.235478789,-0.179864062,-0.226625194,-0.541558194,-0.622580315,1.84482019,-0.602649699,1
0.695228815,-0.595680425,1.312568482,1.079072374,1.204310696,0.753975491,0.726790654,0.860141591,0.740272118,0.50957282,-0.244009243,0.655562977,0.343473061,0.185009303,0.566079517,0.701784217,0.397105693,0.425557216,0.432005975,0.437912017,0.375226812,0.379528706,0.174239073,0.205065078,0.451362018,0.490852867,0.647149644,0.030372837,0.780688399,0.186846921,0.210543974,0.185779787,-0.187109301,0.187476415,0.64588895,0.644285704,0.449200387,0.764418672,,0.692471258,-0.396341538,0.285689023,-0.454389038,0.176621409,-0.537190441,0.644265106,0.843729702,0.519477763,-0.21115707,-0.188136026,-0.19361054,-0.109522697,0.061372145,0.700827367,0.547253445,0.360209295,0.647871,0.67518223,0.619902857,0.620609763,0.721675145,0.759834336,-0.173273272,0.950890918,0.943786259,1.255443148,-0.453653303,-0.453685138,-0.048904912,-0.166510782,-0.185858255,-0.077694191,0.461031111,0.727396763,-0.065334044,-0.186242553,-0.174833181,0.847849878,-0.386239027,0.746896935,-0.631143299,-0.501497634,1.619566636,-0.179864062,-0.235478789,-0.179864062,-0.226625194,1.84482019,-0.622580315,-0.541558194,-0.602649699,1
-0.174519931,0.874379832,-0.166643347,0.901293564,0.975378053,0.801039695,0.78676272,0.397559128,0.256594305,3.371224371,0.387411052,-0.023684097,0.563550844,0.04085165,0.539545669,0.702329448,0.551656958,0.6743368,0.379182976,0.386231098,0.404438343,0.402965429,0.136420217,0.075613114,0.393182975,0.35117999,-0.036074157,0.030372837,-0.19102399,0.186846921,0.332092088,0.185779787,-0.187109301,0.187476415,-0.039345629,-0.042241007,0.449200387,3.053326436,,3.304202493,-0.549257193,0.320400151,-0.36002526,-0.713183715,-0.498318229,2.962453006,3.616590713,0.519477763,-0.042859338,0.0079663,-0.406052136,-0.341124107,-0.796128686,0.554737747,0.792850693,0.20505778,0.808503418,0.932941894,0.648785649,0.644696156,0.663377648,0.610469268,-0.173273272,0.513129969,0.535148834,0.856106936,-0.453653303,-0.453685138,-0.048904912,-0.166510782,-0.185858255,-0.077694191,-0.018415511,0.002997099,-0.065334044,1.927756683,-0.174833181,3.163087566,-0.386239027,3.298548406,-0.631143299,-0.501497634,-0.616879521,-0.179864062,-0.235478789,-0.179864062,-0.226625194,-0.541558194,-0.622580315,1.84482019,-0.602649699,1
0.195585919,0.841274471,-0.245037926,0.79569433,0.865627572,0.69145296,0.68216392,0.560007204,0.463171089,0.071724495,0.301843784,-0.365520384,0.662719544,0.323544898,0.143275278,0.294790474,0.693195655,0.733171461,0.032138604,0.047334958,0.677458675,0.682326933,0.038389763,0.064048888,0.623847962,0.605283658,0.377738326,0.030372837,0.247199245,0.186846921,0.217139608,0.185779787,-0.187109301,0.187476415,0.375948055,0.373835788,0.449200387,0.72453645,,0.146736373,-0.598662818,0.259655677,-0.294288695,0.099926018,-0.455865681,-0.011383997,0.23454054,0.519477763,0.04901119,0.108545633,-0.263812488,-0.245945332,-0.742933237,0.619138763,0.901370408,0.510010757,0.959096311,1.0045418,0.928948728,0.933732864,0.903854822,0.882645613,-0.173273272,0.950890918,0.943786259,1.779571926,-0.453653303,-0.453685138,-0.048904912,-0.166510782,-0.185858255,-0.077694191,0.272158199,0.409771265,-0.065334044,-0.186242553,-0.174833181,0.807802523,-0.386239027,0.070486223,-0.631143299,1.992187847,-0.616879521,-0.179864062,-0.235478789,-0.179864062,-0.226625194,1.84482019,-0.622580315,-0.541558194,-0.602649699,1
-0.230035808,0.416736182,0.280343289,0.966410221,1.067980021,0.71321277,0.702833144,0.05987393,-0.234984082,-0.100287347,-0.344871143,0.582609293,0.919535087,-0.092476261,0.433410275,0.596009463,0.676940752,0.77972599,0.29223942,0.301432809,0.563141686,0.567845936,0.656180673,0.839525658,0.421029354,0.296488804,-0.077400395,0.030372837,-0.267236726,0.186846921,0.355647924,0.185779787,-0.187109301,0.187476415,-0.080874997,-0.083848686,0.449200387,0.581123845,,-0.00918788,-0.700050353,0.261584073,-0.299590031,0.535448924,-0.456377157,-0.058216076,0.108501403,0.519477763,-1.910618792,-1.603855227,-0.041933973,-0.152807727,0.105007121,0.418780046,1.186948604,0.060606369,0.939017259,1.047501744,0.813417561,0.813300902,0.692526397,0.554042465,-0.173273272,0.409449744,0.430040608,1.455111253,-0.453653303,-0.453685138,-0.048904912,-0.166510782,-0.120783853,-0.077694191,-0.047472882,-0.034904431,-0.065334044,0.870757065,-0.109073581,0.662630863,-0.386239027,-0.028816626,-0.631143299,1.992187847,-0.616879521,-0.179864062,-0.235478789,-0.179864062,-0.226625194,-0.541558194,1.604736718,-0.541558194,-0.602649699,1
-0.230035808,-0.451049481,0.622086249,0.429800734,0.556525632,0.291210301,0.300253033,0.635108828,0.568550809,-0.287936629,-0.976429227,1.606978253,-0.630623993,0.467456167,0.638257903,0.693396053,0.063901811,0.183925769,0.626785085,0.628151261,-0.069142546,-0.065578986,0.390702259,0.292077456,0.168951247,0.252315153,-0.201447872,0.030372837,-0.229130358,0.186846921,0.262366813,0.185779787,-0.187109301,0.187476415,-0.205463102,-0.208671725,0.449200387,-0.230953437,,-0.360017449,-0.643828255,0.397535992,-0.661141137,0.727991725,-0.624652919,-0.245544391,-0.227602962,0.519477763,-0.015122765,-0.057984328,-0.314603985,-0.248929349,-0.430134192,0.078790808,-0.529376355,0.662487246,0.301507346,0.417422567,0.16066647,0.162968309,0.422900474,0.50425411,-0.173273272,0.202089294,0.219824156,0.232144105,-0.453653303,-0.453685138,-0.048904912,-0.166510782,-0.185858255,-0.077694191,-0.134644995,-0.159819333,-0.065334044,-0.186242553,-0.174833181,-0.158339907,-0.386239027,-0.197199718,1.582964585,-0.501497634,-0.616879521,-0.179864062,-0.235478789,-0.179864062,-0.226625194,1.84482019,-0.622580315,-0.541558194,-0.602649699,1
0.713734107,-0.511975494,0.489335703,0.127817931,0.22127221,0.061698459,0.059112087,-0.557809712,-0.717500045,0.587760021,-0.275631929,1.452823364,-0.416812556,-0.349926241,1.14713921,1.21836933,-0.437471139,-0.390430043,1.057762376,1.04902403,-0.483402529,-0.48057788,0.975401672,0.76643526,-0.463093194,-0.456482627,0.688200832,0.030372837,0.97122024,0.186846921,-0.214403307,0.185779787,-0.187109301,0.187476415,0.687418318,0.685893384,0.449200387,-0.368919681,,0.867886042,0.400842479,0.126596352,-0.885917777,0.686364862,-0.746384322,1.112585894,0.990775361,0.519477763,-1.005025537,-1.215993033,-0.485192494,-0.603154599,-0.372035936,0.679930282,-0.292346452,-0.214921321,-0.225567778,-0.188312642,-0.263910567,-0.260952197,-0.240233551,-0.249209675,-0.173273272,0.950890918,0.943786259,-0.928426761,-0.453653303,-0.453685138,-0.048904912,-0.166510782,0.204588157,-0.077694191,0.490088482,0.713517329,-0.065334044,1.927756683,0.08820522,-0.298505648,-0.386239027,1.20527313,-0.631143299,-0.501497634,1.619566636,-0.179864062,-0.235478789,-0.179864062,-0.226625194,1.84482019,-0.622580315,-0.541558194,-0.602649699,1
0.528681183,0.608261325,-0.576974089,0.065113002,0.090943514,0.136823957,0.15290652,-0.133322275,-0.128210142,0.462660499,1.40939563,-0.503917814,-0.264618247,-0.507265495,0.736812197,0.730597563,-0.44886254,-0.405887124,0.799121263,0.796411264,-0.490661152,-0.487862267,0.597710732,0.588930009,-0.440343696,-0.390432501,0.481157066,0.030372837,0.571103374,0.186846921,0.239753211,0.185779787,-0.187109301,0.187476415,0.479771476,0.477854987,0.449200387,-0.416129735,,0.5950186,-0.319893315,0.254834687,-0.888038312,0.631423343,-0.745872845,0.808177382,0.675677519,0.519477763,-1.057792388,-1.139870546,-0.58970655,-0.570558322,-0.572193006,0.669165118,-0.123855316,-0.383447967,-0.235607304,-0.204064621,-0.272575404,-0.270586754,-0.218371989,-0.179505976,-0.173273272,0.950890918,0.943786259,-0.778675681,-0.453653303,-0.453685138,-0.048904912,-0.166510782,-0.185858255,-0.077694191,0.344801627,0.479702257,-0.065334044,0.870757065,-0.174833181,-0.346061881,-0.386239027,0.828929723,1.582964585,-0.501497634,-0.616879521,-0.179864062,-0.235478789,-0.179864062,-0.226625194,-0.541558194,-0.622580315,1.84482019,-0.602649699,1
